conference,title,writer,year,citations,url,paper ID,snippet
CVPR,The_development_of_the_image_understanding_environment,"CA Kohl, JL Mundy ",1994,51,https://openreview.net/forum?id=BkNvs6Z_Zr,"<re.Match object; span=(178, 204), match='amp;d=9171701612535511767&'>",This paper presents a method for interpretation of modeled objects that is general enough to cover articulated and other types of constrained models. The flexibility between components of the model are expressed as spatial constraints which are fused into the pose estimation …
CVPR,Viewpoint_selection_for_visual_search,L Wixson ,1994,39,https://ieeexplore.ieee.org/abstract/document/323902/,"<re.Match object; span=(178, 205), match='amp;d=14742599289051259150&'>",This paper presents an algorithm for labeling curvilinear structure at multiple scales in line drawings and edge images Symbolic CURVE-ELEMENT tokens residing in a spatially-indexed and scale-indexed data structure denote circular arcs fit to image data. Tokens are …
CVPR,Constraint-fusion_for_interpretation_of_articulated_objects,Y Hel,1994,46,https://ieeexplore.ieee.org/abstract/document/323808/,"<re.Match object; span=(178, 205), match='amp;d=13548350477822425543&'>",A method for automatically evaluating the quality of document page segmentation algorithms is introduced. Many different zoning techniques are now available but there is no robust method available to benchmark and evaluate them reliably. Our proposed strategy is …
CVPR,Labeling_of_curvilinear_structure_across_scales_by_token_grouping.,E Saund ,1992,45,https://www.researchgate.net/profile/Eric_Saund/publication/3513112_Labeling_of_curvilinear_structure_across_scales_by_token_grouping/links/55abc8c708aea9946727466b.pdf,"<re.Match object; span=(178, 204), match='amp;d=1143274798966613904&'>","Ambiguity in the solution of inverse problems arises when data are insufficient to define a unique solution (ie, the problem is ill-posed). Data fusion has the potential to reduce this ambiguity by using other sensory data that complement the original data. This paper …"
CVPR,Benchmarking_page_segmentation_algorithms,"S Randriamasy, L Vincent ",1994,40,https://ieeexplore.ieee.org/abstract/document/323859/,"<re.Match object; span=(178, 205), match='amp;d=12783890718958016475&'>",This article presents a methodology for using stereo visual feedback to perform manipulation tasks. The two major innovations in the approach are: 1) the use of feature-based tracking methods that perform in real-time on standard workstations without specialized hardware; …
CVPR,Complementary_data_fusion_for_limited-angle_tomography,"JE Boyd, JJ Little ",1994,27,https://ieeexplore.ieee.org/abstract/document/323842/,"<re.Match object; span=(178, 205), match='amp;d=15219275647173448037&'>","The opening transformation on N—dimensional discrete space Z” is discussed, The transform is e)??-cient to compute the binary opening (closing) with any sized structuring element. It also provides a quick way to calculate the pattern spectrum of an image. The …"
CVPR,Real-time_feature_tracking_and_projective_invariance_as_a_basis_for_hand-eye_coordination,GD Hager ,1994,67,https://ieeexplore.ieee.org/abstract/document/323878/,"<re.Match object; span=(575, 602), match='cites=13163070486895841192&'>","Volumic 3D images are now widely distributed in the medical field [HL79, TPRSS0, GHJ75, Aya93]. They are produced from various modalities such as Magnetic Resonance Imagery (MRI), Computed Tomography Imagery (CT), Nuclear Medicine Imagery (NMI) or Ultrasound …"
CVPR,Recursive_opening_transform.,"RM Haralick, SS Chen, T Kanungo ",1992,30,http://haralick.org/conferences/recursive_opening.pdf,"<re.Match object; span=(178, 204), match='amp;d=7464451699432907686&'>",This ap) er deals with a new art decomposition of curve 0 Jects. It provides a uni ed framework for both the decomposition and recoginition of both planar curves as well as surfaces in three-imensional space. The decomposition operation simultaneously performs …
CVPR,Extraction_of_the_zero-crossings_of_the_curvature_derivatives_in_volumic_3D_medical_images:_a_multi-scale_approach,"O Monga, R Lengagne, R Deriche ",1994,43,https://www.aaai.org/Papers/Symposia/Spring/1994/SS-94-05/SS94-05-048.pdf,"<re.Match object; span=(575, 602), match='cites=16768995561923298827&'>","Indexing is an efficient method of recovering match hypotheses in model-based object recognition. Unlike other methods, which search for viewpoint-invariant shape descriptors to use as indices, we use a learning method to model the smooth variation in appearance of …"
CVPR,Shape_representation_and_recognition_from_curvature.,"G Dudek, JK Tsotsos ",1991,43,http://www.cse.yorku.ca/~tsotsos/Homepage%20of%20John%20K_files/Dudek-TsotsosCVPR1991.pdf,"<re.Match object; span=(575, 601), match='cites=1829830888246380354&'>","A novel depth-from-focus technique is introduced that needs only a single image. It is based on a precise knowledge of the 3-D point spread function and requires objects of uniform brightness and simple shapes. Using adequate low-level image processing techniques, the …"
CVPR,Learning_indexing_functions_for_3-D_model-based_object_recognition,"JS Beis, DG Lowe ",1994,47,https://ieeexplore.ieee.org/abstract/document/323840/,"<re.Match object; span=(575, 602), match='cites=14683898578748506172&'>","ABSTRACT A new formulation for shape-from-shading from multiple images acquired under different viewing and lighting conditions is presented. The method is based on using an explicit image formation model to create renditions of the surface being estimated, which are …"
CVPR,Depth_from_focus_with_one_image,"B Jähne, P Geißler ",1994,21,https://ieeexplore.ieee.org/abstract/document/323885/,"<re.Match object; span=(575, 602), match='cites=11112591880187014422&'>","Current approaches for detecting periodic motion assume a stationary camera and place limits on an object's motion. These approaches rely on the assumption that a periodic motion projects to a set of periodic image curves, an assumption that fails in general. Using affine …"
CVPR,A_method_for_shape-from-shading_using_multiple_images_acquired_under_different_viewing_and_lighting_conditions.,"K Hartt, M Carlotto ",1989,27,http://carlotto.us/MJCtechPubs/pdfs/1989iccvprSFS.pdf,"<re.Match object; span=(575, 602), match='cites=17093607801233914218&'>","A diversity of phenomenon can produce image intensity discontinuities. Information about the physical cause for image edges can provide crucial input to image understanding algorithms. We present a physicallybased approach, using polarization, to distinguish 3 …"
CVPR,Fully_convolutional_models_for_semantic_segmentation,"J Long, E Shelhamer, T Darrell ",2015,84,,"<re.Match object; span=(178, 205), match='amp;d=11713326498299374581&'>","Automatic detection and classification of dynamic hand gestures in real-world systems intended for human computer interaction is challenging as: 1) there is a large diversity in how people perform gestures, making detection and classification difficult; 2) the system …"
CVPR,Affine_invariant_detection_of_periodic_motion,"SM Seitz, CR Dyer ",1994,36,https://ieeexplore.ieee.org/abstract/document/323936/,"<re.Match object; span=(575, 601), match='cites=1064220882707866305&'>","To simulate the edge perception ability of human eyes and detect scene edges from an image, context informa—tion must be employed in the edge detection process. To accomplish the optimal use of context, we introduce an edge detection scheme which uses …"
CVPR,Physically-based_edge_labeling.,"TE Boult, LB Wolff ",1991,35,https://www.researchgate.net/profile/Terrance_Boult/publication/2812469_Physically-based_Edge_Labeling/links/546cadc40cf24b753c628f0a.pdf,"<re.Match object; span=(575, 601), match='cites=5275517604294304385&'>","Image monitoring, the process of locating and identifying significant changes or new activities, is one of the most important imagery exploitation tasks. A site model supported image monitoring system which utilizes image understanding techniques driven by an …"
CVPR,Online_detection_and_classification_of_dynamic_hand_gestures_with_recurrent_3d_convolutional_neural_networks,"P Gupta, K Kautz ",1623,13,http://www.kihwan23.com/papers/CVPR16/R3DCNN16.pdf,"<re.Match object; span=(178, 205), match='amp;d=18234620535656381208&'>","A new method for generating XY separable, steerable, scalable approximations of filter kernels is proposed which is based on a generalization of the singular value decomposition (SVD) to three dimensions. This"" pseudo-SVD"" improves upon a previous scheme due to …"
CVPR,Context_dependent_edge_detection.,"RM Haralick, JSJ Lee ",1988,24,http://haralick.org/conferences/Context_dependent_edge1.pdf,"<re.Match object; span=(575, 602), match='cites=15917976683918373275&'>","We propose a novel learnable representation for detail preserving shape deformation. The goal of our method is to warp a source shape to match the general structure of a target shape, while preserving the surface details of the source. Our method extends a traditional …"
CVPR,Site_model_supported_monitoring_of_aerial_images,"CL Lin, Q Zheng, R Chellappa, LS Davis, X Zhang ",1994,22,https://ieeexplore.ieee.org/abstract/document/323776/,"<re.Match object; span=(575, 601), match='cites=8093441007392810251&'>","We present an approach for identifying the occluding contour and determining its sidedness using an active (ie, moving) observer. It is based on the non-stationarity property of the visible rim: When the observer's viewpoint is changed, the visible rim is a collection of curves …"
CVPR,XY_separable_pyramid_steerable_scalable_kernels,"D Shy, P Perona ",1994,21,https://ieeexplore.ieee.org/abstract/document/323835/,"<re.Match object; span=(575, 601), match='cites=5629619642920956699&'>","To acquire a complete 3D model by vision and reduce assumptions in sensing, different approaches of shape from X should be used together. Two problems, therefore, need to be solved. First, different features may appear to be the same image data. They should be …"
CVPR,Neural_Cages_for_Detail-Preserving_3D_Deformations,"Y Wang, N Aigerman, VG Kim, S Chaudhuri… ",2020,1,https://openreview.net/forum?id=fcytkhtcgNb,"<re.Match object; span=(575, 601), match='cites=3427719400189607217&'>","Recovery of motion parameters and point correspondences is a fundamental problem in computer vision. Although a great deal of research has been done in solving rigid motion, nonrigid motion analysis has only recently been addressed and is gaining interest due to its …"
CVPR,Occluding_contour_detection_using_affine_invariants_and_purposive_viewpoint_control,"KN Kutulakos, CR Dyer ",1994,23,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.28.401&rep=rep1&type=pdf,"<re.Match object; span=(575, 601), match='cites=8992184453827086377&'>","Full-perspective mappings between 3D objects and 2D images are more complicated than weakperspective mappings, which consider only rotation, translation and scaling. Therefore, in 3D model-based robot navigation, it is important to understand how and when full …"
CVPR,Verifying_and_combining_different_visual_cues_into_a_3-D_model.,"JY Zheng, F Kishino ",1992,28,https://www.researchgate.net/profile/Jiang_Zheng2/publication/3513095_Verifying_and_combining_different_visual_cues_into_a_3-D_model/links/5735eaaf08ae298602e09836/Verifying-and-combining-different-visual-cues-into-a-3-D-model.pdf,"<re.Match object; span=(575, 601), match='cites=4462623510472404903&'>","In this paper, we track changes in the appearance of the object as it moves from one frame to the next. At a symbolic level, an aspect graph clusters all the views of an object into a set of topologically distinct classes in terms of which surfaces of an object are visible from a …"
CVPR,Determination_of_motion_parameters_and_estimation_of_point_correspondences_in_small_nonrigid_deformations,"C Kambhamettu, DB Goldgof, M He ",1994,30,https://ieeexplore.ieee.org/abstract/document/323930/,"<re.Match object; span=(575, 601), match='cites=2402572237587804804&'>","This paper describes a method of learning structural models of 2-D shape from real data. These models can be used to classify nonrigid shapes, even if they are partially occluded, and to label their parts. The representation of a single shape is a multilevel graph whose …"
CVPR,Hybrid_weak-perspective_and_full-perspective_matching.,"JR Beveridge, EM Riseman ",1992,36,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.53.4996&rep=rep1&type=pdf,"<re.Match object; span=(575, 602), match='cites=16052371612907859546&'>","Robust recognition systems require a careful understanding of the effects of error in sensed features. Error in these image features results in uncertainty in the possible image location of each additional model feature. We present an accurate, analytic approximation for this …"
