conference,title,writer,year,citations,url,paper ID,snippet
ICASSP,Mean_shift_using_novel_weight_computation_and_model_update.,"An, F Zhang, G Dai",2010,4,https://pdfs.semanticscholar.org/b892/3ec9b6885ea41c4276a7566796af162ca198.pdf,9473630923219433680,"This paper introduces wav2letter++, a fast open-source deep learning speech recognition framework. wav2letter++ is written entirely in C++, and uses the ArrayFire tensor library for maximum efficiency. We explain the architecture and design of the wav2letter++ system and …"
ICASSP,Utterance_dependent_parametric_warping_for_a_talker-independent_HMM-based_recognizer," Mashao, JE Adcock",1997,6,https://www2.spsc.tugraz.at/people/franklyn/ICASSP97/pdf/scan/ic971235.pdf,12035476585491196454,"This paper describes a mel-cepstral analysis method and its adaptive algorithm. In the proposed method, we apply the criterion used in the unbiased estimation of log spectrum to the spectral model represented by the melcepstral coefficients. To solve the non-linear …"
ICASSP,Hybrid_semi-blind_multi-user_detectors:_subspace_tracking_methods.,Høs,1999,6,,10113540247481631347,"ABSTRACT A method for segregating speech from speakers engaged in dialogs is described. The method, assuming no prior knowledge of the speakers, employs a distance measure between speech segments used in conjunction with a clustering algorithm, to …"
ICASSP,Mobile_media_search.,"Erol, J Cohen, M Etoh, HW Hon, J Luo, J Schalkwyk",2009,4,https://berna.typepad.com/files/mobilemediasearch.pdf,4599308934504914372,"An audio filterbank coder, using both monophonic and stereophonic redundancy and irrelevancy, is described. This coder, with a transform filterbank, uses both signal-processing gains and perceptual gains to provide transparent or nearly transparent coding of CD and R …"
ICASSP,"ADEMBO""_A_Unified_Framework_for_IPC_Excitation_Representation_in_Residual_Speech_Coders", EOFER,,3,,12033841323760531293,ABSTRACT New ideas for Higher-Order Array Processing are introduced. The paper focuses on fourth-order cumulant statistics. They are expressed in an index-free formalism (that is believed to be of general interest) allowing the exploitation of all their symmetry …
ICASSP,"High-dynamic_range_compression_using_a_fast_multiscale_optimization,_2008","Maitre, Y Chen, T Fang",,3,,653716635797560050,To estimate the amplitude envelope and instantaneous fre—quency of an AM~ FM signal we develop a novel approach that uses nonlinear combinations of instantaneous signal outputs from an energy—tracking operator to separate its output energy product into its amplitude …
ICASSP,Cu_唧_arisurl_of_diäilal_1_[1u]_Lícanier_withdileci_sequence_spread_spectrum_in_thepresence_of_multipath,SHEN,2001,2,,5669483064481898010,"In this paper, we investigate an AM-FM model for representing modulations in speech resonances. Specif-ically, we propose a frequency modulation (FM) model for the time-varying formants whose amplitude varies as the envelope of an amplitude-modulated (AM) …"
ICASSP,"Study_of_line_spectrum_pair_frequencies_for_speaker_Recognition,_proc", Lin,1990,2,,11580551820374369559,"In this paper we extend the dynamic time warping (DTW) algorithm. widely used in automatic speech recognition (ASR), to a dynamic plane warping (DPW) algorithm, for application in the ﬁeld of optical character recognition (OCR) or similar applications. Although direct …"
ICASSP,Restoration_of_spiky_signals:_a_new_optimal_estimate_and_a_comparison.,"Heinrich, JF Bercher, G Le Besnerais, G Demoment",1995,4,http://www.esiee.fr/~bercherj/New/pubs/Icassp95.pdf,13431849760556649450,"ABSTRACT ln this paper, we propose a new training algorithm, segmental GPD training, for hidden markov model (HMM) based speech recognizer using Viterbi decoding. This algorithm is based on the principle of minimum recognition error rate in which segmentation …"
ICASSP,Quality_evaluation_of_speech_coded_at_32_kbit/s_by_means_of_degradation_category_rating,"Combescure, A Le Guyader, A Gilloire",1982,1,,10205070986134391093,"In this paper, we present a pseudo-stochastic variation of the Metropolis dynamics for combinatorial optimization in image classi cation using Markov Random Fields. At high temperature, the behavior of our algorithm is similar to the stochastic ones. However, if the …"
ICASSP,A_directional_reprsentation_for_binary_images," Randolph, MJT Smith",2001,1,,11104489631311091306,"ABSTRACT A ctivenoisecontrolutil izesmicrophones, electronics, and loudspeakers to generate an acoustical wave to cancel undesired sound. The basicapproachestoacti venoisecontrol wi 11 be briefly reviewed. Primary emphasis will be on a …"
ICASSP,Sub-channel_below_the_perceptual_threshold,Heping,2003,6,,6815215679573333300,This paper presents a hybrid system using a connectionist model and a Markov model for the DARPA Resource Management task of large-vocabulary multiple-speaker continuous speech recognition. The connectionist model employs internal feedback for context …
ICASSP,Data_association_and_tracking_from_distributed_sensors_using_hidden_Markov_models_and_dynamic_programming,"Martinerie, P Forster",1992,2,,17256605768401915319,"1. INTRODUCTION Distributed source coding (DSC) refers to the compression of the outputs 
of two or more physically separated (but cor- related) sources that do not communicate with each 
other [1]. These sources send their compressed outputs to a cen- tral point for joint decoding …"
ICASSP,GIROD_L'POTHE_G._a1,ESTRIN,2001,4,,2842274852511622757,"Many modifications can be applied to a speech signal without changing its perceptual quality. For a particular speech coder, the coding efficiency will differ for distinct modifications. To exploit this, we introduce a generalized analysis-by-synthesis procedure …"
ICASSP,Structure_of_covariance_matrix_and_eigenvalues_of_broadband_tapped_delay_line_adaptive_array., Ko,1984,2,,4321285354048426344,"In this paper, we describe the results of an experiment to study the e ectiveness of using acoustic stress to improve automatic speech recognition. The CSTR speech recognition system uses hidden semi-Markov models (HSMM) with a separate lexical search …"
ICASSP,A_hybrid_coding_involving_ADM_and_VQ_for_digital_image_video_data_compression," Ramamoorthhy, T Tran",1986,4,,6880228681681605342,We describe in this paper a code-excited linear predictive coder in which the optimum innovation sequence is selected from a code book of stored sequences to optimize a given fidelity criterion. Each sample of the innovation sequence is filtered sequentially through two …
ICASSP,Dynamic_Temporal_Alignment_of_Speech_to_Lips.,Peleg,2019,3,https://openreview.net/forum?id=fJI_xpDfYIV,7482048600704315382,The problem of simultaneous multiuser downlink beamforming has recently attracted significant interest in both the Information Theory and Signal Processing communities. The idea is to employ a transmit antenna array to create multiple 'beams' directed towards the …
ICASSP,Max-log_Sphere_Decoder, Yee,2005,3,,4921295528820453251,"At present, most speech recogmzers use linear predrction (LF) parameters which are estimated from the speech signal through the conventional autocorrelatton method of LP analysis. The performance of these recognixers deteriorates dmsucally for noisy speech …"
ICASSP,Watermark_Driven_Decentralized_Best_Matching.,"Baroumand, AN Avanaki",2010,2,https://pdfs.semanticscholar.org/c5e9/632b55a20708b77fcccf88e7b9fa9d4d40cf.pdf,3019932353243276792,We address in this paper the bearing estimation problem of sources from array data (snapshots) in the presence of Gaussian color (spatially correlated) noises of unknown autocorrelation matrix. We demonstrate that the harmonic decomposition methods (signal …
ICASSP,"gA_multi-pitch_tracking_algorithm_for_noisy_speech,•_h_Proc","Wu, D Wang, GJ Brown",2002,2,,4307537065984920801,"In this report, we propose a new fast multidimensional adaptive algorithm for multi signal separation. The method is essentially based on multi-power-inversion schemes [1]. It separates multi uncorrelated signals imposed on each other. The two dimensional version of …"
ICASSP,Evaluation_of_a_Vector_Quantization_Talker_Recognition_System_in_TI_and_TD_Modes," Rosenberg, FK Soong",,2,,3877711109966749834,In this paper we develop an approach to active noise cancellation using a single microphone. The noise ﬁeld is modeled as a stochastic process and a time adaptive algorithm based on a modiﬁcation of the block Esti—mate Maximize (EM) algorithm is used …
ICASSP,"Acoustic_'Breathiness_Measures'_in_the_description_of_Pathologic_Voices,_Porc","Fröhlich, D Michaelis, HW Srube",,1,,10406777907857324689,This communication deals with high-resolution direction finding using higher-order cumulants of the array data. Two 4th-order cumulant-based matrices are considered: the diagonal cumulant slice and the contracted quadricovariance. They are evaluated in the …
ICASSP,Baseband_LPC_Coders_for_Speech_Transmission_over_9.6_kbit/s_Noisy_Channels_Proc,"Viswanalhan, A Higgins, A Rössel, J Makhonl",,8,,8738682643837588479,"This paper describes the application of probabilistic LR parsing to the problem of continuous speech understanding. It introduces a probabilistic model for LR parsing, discusses the integration of the parser into a speech understanding system, and presents recognition …"
ICASSP,"zkan,_K.,_Benligiray,_B.,_Akinlar,_C.:_A_robust_CSS_corner_detector_based_on_the_turning_angle_curvature_of_image_gradients",Topal,,4,,1174312733857644534,There are various techniques to recover a band-limited signal x (t) from a sequence of irregularly spaced sampling values. In this paper we concentrate on the discrete reconstruction problem. First we discuss three direct methods based on the solution of linear …
ICASSP,978-1-4799-9988-0/16;_2016_IEEE, Austin,2016,2,,14548191567899471933,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
"
ICASSP,A_multipurpose_speech_understanding_system,"Mercier, C Gagnoulet, R Vives, J Vaissiere",1977,4,,4235706431427309769,"Signals generated by chaotic systems represent a potentially rich class of signals both for detecting and characterizing physical phenomena and in synthesizing new classes of signals for communications, remote sensing and a variety of other signal processing …"
ICASSP,"The_Application_of_Probability_Density_Estimation_to_Text–Independent_speaker_Identification,_proc",Schwortz,1982,4,,8650215028283323034,"The field of spoken dialogue systems has developed rapidly in recent years. However, optimisation, evaluation and rapid development of systems remain problematic. In this research, a method was developed to produce probabilistic simulations of mixed initiative …"
